npc_subtype_final,comparison,gene,direction,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
ECM/Adh-NPCs,severe_vs_mild,COMP,up_in_severe,2.0045778235769442e-49,2.688427964852007,0.389,0.098,3.683612208604993e-45
ECM/Adh-NPCs,severe_vs_mild,GPX3,up_in_severe,3.709743862935509e-42,3.7407979323182814,0.266,0.05,6.817025322530291e-38
ECM/Adh-NPCs,severe_vs_mild,RPS18,up_in_severe,3.279068679271879e-40,2.691285251351772,0.311,0.076,6.025616605030005e-36
ECM/Adh-NPCs,severe_vs_mild,RPS14,up_in_severe,1.1407268798484953e-36,2.7639996462742733,0.276,0.064,2.096199714409595e-32
ECM/Adh-NPCs,severe_vs_mild,COL1A1,up_in_severe,1.917881410742609e-33,2.6644792547406406,0.22,0.039,3.5242988803806183e-29
ECM/Adh-NPCs,severe_vs_mild,CLU,up_in_severe,1.596426779588491e-32,1.031651572451806,0.924,0.891,2.933593850171811e-28
ECM/Adh-NPCs,severe_vs_mild,BGN,up_in_severe,1.755140749172092e-29,1.7627042477336725,0.359,0.131,3.2252466406786363e-25
ECM/Adh-NPCs,severe_vs_mild,LRP1,up_in_severe,5.263390494647532e-27,2.3825001315773555,0.207,0.046,9.672006372964305e-23
ECM/Adh-NPCs,severe_vs_mild,PCOLCE2,down_in_severe,6.687844359838251e-24,-0.9922878489952289,0.443,0.647,1.228958279563877e-19
ECM/Adh-NPCs,severe_vs_mild,MT2A,up_in_severe,9.949340896370342e-24,1.2701508811430253,0.501,0.269,1.828290883117014e-19
ECM/Adh-NPCs,severe_vs_mild,H3F3B,down_in_severe,1.1155956700840974e-19,-0.8488990929827098,0.603,0.719,2.0500186033465373e-15
ECM/Adh-NPCs,severe_vs_mild,MFGE8,up_in_severe,4.430301836414191e-19,2.3048336866027563,0.158,0.038,8.141122654594718e-15
ECM/Adh-NPCs,severe_vs_mild,MT1X,up_in_severe,1.1109072639049373e-17,1.371256226584126,0.387,0.206,2.0414031881517128e-13
ECM/Adh-NPCs,severe_vs_mild,RPL8,up_in_severe,1.2330168470316787e-17,1.6170864122357977,0.229,0.083,2.2657917581054126e-13
ECM/Adh-NPCs,severe_vs_mild,MT-ND6,up_in_severe,1.416496323069713e-17,1.091425035742243,0.432,0.242,2.6029536432729045e-13
ECM/Adh-NPCs,severe_vs_mild,RPL29,up_in_severe,7.357953180625972e-17,2.1304182371613343,0.19,0.064,1.3520974764718286e-12
ECM/Adh-NPCs,severe_vs_mild,HSP90AA1,down_in_severe,1.6607541647471867e-15,-0.6232717017151304,0.739,0.831,3.05180185313943e-11
ECM/Adh-NPCs,severe_vs_mild,COL6A2,up_in_severe,1.4059776696968372e-14,2.2022134832958056,0.11,0.024,2.583624565834908e-10
ECM/Adh-NPCs,severe_vs_mild,JUNB,up_in_severe,3.0019425404973166e-14,1.4163699805516903,0.283,0.138,5.516369612417869e-10
ECM/Adh-NPCs,severe_vs_mild,FGFBP2,down_in_severe,1.2586808754870688e-13,-0.7544615571060032,0.644,0.773,2.3129519767950375e-9
ECM/Adh-NPCs,severe_vs_mild,ANXA1,down_in_severe,3.008001886549573e-13,-0.9178083585023771,0.525,0.649,5.527504266723495e-9
ECM/Adh-NPCs,severe_vs_mild,PRELP,up_in_severe,7.889971583439913e-13,0.48061894250325654,0.872,0.87,1.4498611781729185e-8
ECM/Adh-NPCs,severe_vs_mild,HSPA8,down_in_severe,1.4273165089441008e-12,-0.9444139645011407,0.371,0.51,2.6228368168356798e-8
ECM/Adh-NPCs,severe_vs_mild,RPS19,up_in_severe,1.986116687305854e-12,1.2873975610645705,0.238,0.111,3.649688024593237e-8
ECM/Adh-NPCs,severe_vs_mild,HMGCS1,down_in_severe,9.592086992834416e-12,-1.0492336479899214,0.216,0.37,1.7626419058032522e-7
ECM/Adh-NPCs,severe_vs_mild,CNMD,down_in_severe,1.766686790637402e-11,-0.8655439907504947,0.147,0.304,3.2464636464752903e-7
ECM/Adh-NPCs,severe_vs_mild,CD81,up_in_severe,2.5405786367101948e-11,1.541492991195244,0.14,0.048,4.668567302818654e-7
ECM/Adh-NPCs,severe_vs_mild,LUM,down_in_severe,5.0886412157540575e-11,-0.501256991371009,0.905,0.901,9.350887098069656e-7
ECM/Adh-NPCs,severe_vs_mild,HSPB1,up_in_severe,6.305241522451945e-11,2.04729141835584,0.102,0.029,1.1586511821657694e-6
ECM/Adh-NPCs,severe_vs_mild,CYR61,down_in_severe,6.947565711705014e-11,-0.6769936912959507,0.696,0.768,1.2766846751829134e-6
ECM/Adh-NPCs,severe_vs_mild,IGF2,down_in_severe,7.737680847361614e-11,-2.78658175536945,0.026,0.123,1.4218762325111703e-6
ECM/Adh-NPCs,severe_vs_mild,MGP,up_in_severe,1.9899456480557272e-10,0.9615850519837661,0.559,0.419,3.6567241228672043e-6
ECM/Adh-NPCs,severe_vs_mild,GSN,up_in_severe,2.476432582666843e-10,1.1314659621371776,0.216,0.103,4.550692513908591e-6
ECM/Adh-NPCs,severe_vs_mild,COL3A1,up_in_severe,4.0740798786209653e-10,0.6125131056848483,0.551,0.383,7.4865291849538855e-6
ECM/Adh-NPCs,severe_vs_mild,COL1A2,up_in_severe,4.3196375892597517e-10,0.6907065266084711,0.613,0.456,7.93776603402372e-6
ECM/Adh-NPCs,severe_vs_mild,MT-ND5,up_in_severe,9.819481467058032e-10,0.6062715243591481,0.523,0.366,1.804427914386584e-5
ECM/Adh-NPCs,severe_vs_mild,SERPING1,up_in_severe,2.3230818499347673e-9,1.6322953838572039,0.104,0.034,4.2688952074401286e-5
ECM/Adh-NPCs,severe_vs_mild,RRBP1,up_in_severe,2.4572987246199798e-9,1.1824684222128194,0.136,0.052,4.5155321363616745e-5
ECM/Adh-NPCs,severe_vs_mild,GADD45B,up_in_severe,2.8812981890121577e-9,1.1051933120430504,0.192,0.091,5.294673552128741e-5
ECM/Adh-NPCs,severe_vs_mild,CST3,up_in_severe,3.1696890737897448e-9,1.2992955584685482,0.149,0.063,5.824620641996035e-5
ECM/Adh-NPCs,severe_vs_mild,LAMP1,up_in_severe,9.309640063041319e-9,1.2684801258785816,0.164,0.076,1.7107394579844726e-4
ECM/Adh-NPCs,severe_vs_mild,HSPH1,down_in_severe,1.0102202484798454e-8,-0.7633339676764472,0.372,0.485,1.8563807286065638e-4
ECM/Adh-NPCs,severe_vs_mild,FUS,up_in_severe,1.182019965288105e-8,1.1888426819254077,0.132,0.053,2.1720798882134216e-4
ECM/Adh-NPCs,severe_vs_mild,ACTG1,down_in_severe,1.2970997485878525e-8,-0.3821831351440874,0.79,0.84,2.3835504980050377e-4
ECM/Adh-NPCs,severe_vs_mild,PRDX1,down_in_severe,1.5118331918077058e-8,-1.8106190366548631,0.034,0.118,2.7781446732658404e-4
ECM/Adh-NPCs,severe_vs_mild,SLC7A5,up_in_severe,1.5658102614206446e-8,1.1121132610801636,0.173,0.082,2.8773329363865764e-4
ECM/Adh-NPCs,severe_vs_mild,PGAM1,down_in_severe,1.5921662713066918e-8,-1.947851382662907,0.037,0.123,2.925764740153177e-4
ECM/Adh-NPCs,severe_vs_mild,THY1,up_in_severe,1.8212748892765737e-8,1.588641099569931,0.102,0.036,3.3467747365346315e-4
ECM/Adh-NPCs,severe_vs_mild,MT-ND1,up_in_severe,2.3283185905054896e-8,0.517517337407086,0.568,0.426,4.2785182419128877e-4
ECM/Adh-NPCs,severe_vs_mild,ID2,down_in_severe,2.8564441104612498e-8,-1.132851537671317,0.158,0.273,5.249001697383592e-4
ECM/Adh-NPCs,severe_vs_mild,IL1R1,up_in_severe,4.353189980103852e-8,1.444728412724816,0.117,0.047,7.999421907438839e-4
ECM/Adh-NPCs,severe_vs_mild,CILP2,up_in_severe,4.354376887028064e-8,1.1520936576473657,0.151,0.068,8.001602967602771e-4
ECM/Adh-NPCs,severe_vs_mild,OMD,up_in_severe,4.8866901540718426e-8,0.9254535598827458,0.186,0.094,8.979781827122418e-4
ECM/Adh-NPCs,severe_vs_mild,ANXA5,down_in_severe,5.648278175134524e-8,-0.7167500636341511,0.382,0.487,0.00103792759746272
ECM/Adh-NPCs,severe_vs_mild,ACAN,up_in_severe,6.640507419519491e-8,0.693937022059437,0.534,0.404,0.0012202596434109018
ECM/Adh-NPCs,severe_vs_mild,MT-ND2,up_in_severe,7.81853771819287e-8,0.483308723621354,0.682,0.543,0.0014367344910951219
ECM/Adh-NPCs,severe_vs_mild,PXDC1,up_in_severe,8.141831387894886e-8,1.3413424262203866,0.123,0.052,0.0014961429358395643
ECM/Adh-NPCs,severe_vs_mild,MT-ATP8,up_in_severe,8.265523589388324e-8,0.8230836570539091,0.264,0.157,0.0015188726147859985
ECM/Adh-NPCs,severe_vs_mild,LMNA,up_in_severe,8.376827392605225e-8,1.2131299087635412,0.11,0.042,0.0015393258016651362
ECM/Adh-NPCs,severe_vs_mild,MT-ND4,up_in_severe,1.1252899241979472e-7,0.4810563402974344,0.689,0.578,0.0020678327647061477
ECM/Adh-NPCs,severe_vs_mild,RPLP2,up_in_severe,1.1376323379891762e-7,1.0448578417250258,0.22,0.125,0.00209051318428891
ECM/Adh-NPCs,severe_vs_mild,CCDC80,up_in_severe,1.3380292741632138e-7,0.711788894022007,0.52,0.396,0.0024587625942023216
ECM/Adh-NPCs,severe_vs_mild,PSAP,up_in_severe,2.409265273680225e-7,0.5805595298197788,0.415,0.286,0.004427265866914782
ECM/Adh-NPCs,severe_vs_mild,ARF1,up_in_severe,2.672943957567456e-7,0.8068758214373029,0.233,0.134,0.004911801816425958
ECM/Adh-NPCs,severe_vs_mild,GAPDH,down_in_severe,3.2642888857535563e-7,-0.9669336027586612,0.276,0.37,0.005998457256460735
ECM/Adh-NPCs,severe_vs_mild,TPI1,down_in_severe,8.465032031628493e-7,-0.8423959048800418,0.236,0.343,0.01555534286132052
ECM/Adh-NPCs,severe_vs_mild,CTGF,down_in_severe,8.939468841425551e-7,-0.50607718500423,0.749,0.804,0.01642716794300359
ECM/Adh-NPCs,severe_vs_mild,MT-CO3,up_in_severe,9.011447910328706e-7,0.3697914563599376,0.603,0.461,0.01655943668002003
ECM/Adh-NPCs,severe_vs_mild,OGN,up_in_severe,1.3886131155361426e-6,0.38185258876937844,0.764,0.664,0.025517154611092156
ECM/Adh-NPCs,severe_vs_mild,CILP,up_in_severe,1.4927145152643623e-6,0.6708420592091517,0.493,0.39,0.02743012193249792
ECM/Adh-NPCs,severe_vs_mild,KLF4,down_in_severe,1.931316158118097e-6,-0.5380275294906642,0.616,0.68,0.035489865721578154
ECM/Adh-NPCs,severe_vs_mild,IDI1,down_in_severe,1.9644998065446777e-6,-1.0118844174123243,0.115,0.206,0.036099648445065
ECM/Adh-NPCs,severe_vs_mild,RPLP1,up_in_severe,2.390561077757387e-6,0.7169335102338867,0.255,0.162,0.04392895036486974
ECM/Adh-NPCs,severe_vs_mild,ALDOA,up_in_severe,2.9845095334010258e-6,1.089485801221931,0.142,0.072,0.05484334718577725
ECM/Adh-NPCs,severe_vs_mild,HSP90B1,down_in_severe,3.2283190966699157e-6,-0.5985312731275152,0.395,0.486,0.05932359172040637
ECM/Adh-NPCs,severe_vs_mild,VCAN,down_in_severe,3.446587524693235e-6,-0.8844196742374653,0.285,0.375,0.06333449235376289
ECM/Adh-NPCs,severe_vs_mild,PTMA,down_in_severe,3.853634293442381e-6,-0.6862967722671991,0.345,0.433,0.0708143837762972
ECM/Adh-NPCs,severe_vs_mild,NEAT1,up_in_severe,4.453652980474952e-6,0.886302794823278,0.229,0.14,0.08184032716920772
ECM/Adh-NPCs,severe_vs_mild,TIMP3,down_in_severe,4.955476385872892e-6,-0.5418970050206937,0.479,0.549,0.09106183406680025
ECM/Adh-NPCs,severe_vs_mild,RPLP0,up_in_severe,5.4007906943556695e-6,0.9536455203431513,0.181,0.104,0.09924492979947978
ECM/Adh-NPCs,severe_vs_mild,VIM,up_in_severe,6.167097393391528e-6,0.46632751102476266,0.814,0.711,0.11332658170096273
ECM/Adh-NPCs,severe_vs_mild,SERPINA5,down_in_severe,8.370200116991269e-6,-0.7890193275758559,0.143,0.234,0.15381079734983155
ECM/Adh-NPCs,severe_vs_mild,HMGCR,down_in_severe,8.617686724210633e-6,-1.0260749395848179,0.132,0.217,0.1583586112440946
ECM/Adh-NPCs,severe_vs_mild,CALM2,down_in_severe,9.113612517202985e-6,-0.8761473242136795,0.212,0.303,0.16747174361612205
ECM/Adh-NPCs,severe_vs_mild,DNAJA1,down_in_severe,1.1393090933315388e-5,-0.7015832530492543,0.359,0.438,0.20935943899060358
ECM/Adh-NPCs,severe_vs_mild,RPL36,up_in_severe,1.1624323137338875e-5,1.0904470488075089,0.145,0.079,0.21360856197173916
ECM/Adh-NPCs,severe_vs_mild,HTRA3,up_in_severe,1.4395802419052189e-5,0.8205904313117934,0.121,0.06,0.26453726525250304
ECM/Adh-NPCs,severe_vs_mild,TNFRSF11B,down_in_severe,1.6412344342025496e-5,-0.9080181702846142,0.177,0.262,0.30159323962906054
ECM/Adh-NPCs,severe_vs_mild,CALM1,down_in_severe,1.717661520552962e-5,-0.541114982707787,0.35,0.443,0.31563748101681227
ECM/Adh-NPCs,severe_vs_mild,MT-ATP6,up_in_severe,1.7241194502704575e-5,0.3110684085472917,0.601,0.475,0.31682419018169927
ECM/Adh-NPCs,severe_vs_mild,EGR1,down_in_severe,1.932893185740226e-5,-0.5650718004593402,0.542,0.614,0.3551884518116239
ECM/Adh-NPCs,severe_vs_mild,CTSB,up_in_severe,2.0380771365198818e-5,0.42365306913804623,0.346,0.24,0.3745170546068935
ECM/Adh-NPCs,severe_vs_mild,CRTAC1,up_in_severe,2.3893713444987594e-5,0.750309845776447,0.214,0.134,0.439070878265092
ECM/Adh-NPCs,severe_vs_mild,FOSB,down_in_severe,2.8919429180236243e-5,-0.3351045089049247,0.669,0.755,0.5314234306160213
ECM/Adh-NPCs,severe_vs_mild,C11orf96,up_in_severe,3.253526857156527e-5,1.1830783995829923,0.186,0.114,0.5978680952710834
ECM/Adh-NPCs,severe_vs_mild,ADPRHL1,up_in_severe,3.959642569738031e-5,0.8761670869486543,0.128,0.068,0.7276239186150606
ECM/Adh-NPCs,severe_vs_mild,SUSD5,up_in_severe,4.4112075961837413e-5,0.7151314573161955,0.128,0.068,0.8106035078747243
ECM/Adh-NPCs,severe_vs_mild,HMGB2,down_in_severe,4.929094772128158e-5,-1.3861930770956927,0.045,0.103,0.9057704553262704
ECM/Adh-NPCs,severe_vs_mild,LITAF,down_in_severe,5.11134809687344e-5,-0.8841441545066508,0.132,0.209,0.9392613262814633
ECM/Adh-NPCs,severe_vs_mild,MT-ND3,up_in_severe,5.4451066022152654e-5,0.29714945804744985,0.508,0.384,1
ECM/Adh-NPCs,severe_vs_mild,NDRG1,down_in_severe,5.4810405990156104e-5,-0.9992285242383214,0.114,0.188,1
ECM/Adh-NPCs,severe_vs_mild,PTTG1IP,up_in_severe,5.851878220092766e-5,0.6734655192009724,0.169,0.101,1
ECM/Adh-NPCs,severe_vs_mild,SKI,up_in_severe,6.225988272485365e-5,0.6460143087095043,0.164,0.097,1
ECM/Adh-NPCs,severe_vs_mild,HMOX1,up_in_severe,6.638514930110736e-5,0.4749707921275279,0.19,0.115,1
ECM/Adh-NPCs,severe_vs_mild,OAT,down_in_severe,7.248115856264186e-5,-0.6314133055956406,0.14,0.221,1
ECM/Adh-NPCs,severe_vs_mild,DNAJB1,down_in_severe,7.27855982337845e-5,-0.5646966860453606,0.395,0.465,1
ECM/Adh-NPCs,severe_vs_mild,ANGPTL2,up_in_severe,7.348899397592999e-5,0.504647987094764,0.169,0.1,1
ECM/Adh-NPCs,severe_vs_mild,SOD1,down_in_severe,7.680986426167753e-5,-0.7214425839542336,0.25,0.331,1
ECM/Adh-NPCs,severe_vs_mild,TNFAIP6,down_in_severe,8.54739413367115e-5,-1.0140413260550898,0.225,0.298,1
ECM/Adh-NPCs,severe_vs_mild,ENPP1,up_in_severe,8.814811955169802e-5,0.6975028168309316,0.203,0.128,1
ECM/Adh-NPCs,severe_vs_mild,TSPAN2,down_in_severe,9.636619227606099e-5,-0.8049580995743031,0.108,0.178,1
ECM/Adh-NPCs,severe_vs_mild,NFIC,up_in_severe,9.88989397561156e-5,0.7685407056622567,0.115,0.061,1
ECM/Adh-NPCs,severe_vs_mild,MSMO1,down_in_severe,1.0121026427407898e-4,-1.03031862118673,0.102,0.171,1
ECM/Adh-NPCs,severe_vs_mild,CD9,down_in_severe,1.1291920354331893e-4,-1.0996124533238762,0.058,0.117,1
ECM/Adh-NPCs,severe_vs_mild,PTGS2,down_in_severe,1.1748345968343067e-4,-0.582897134988412,0.151,0.228,1
ECM/Adh-NPCs,severe_vs_mild,GALNT15,up_in_severe,1.187066109668922e-4,0.8334931964717531,0.125,0.068,1
ECM/Adh-NPCs,severe_vs_mild,SCRG1,up_in_severe,1.4240517638430334e-4,0.6220961059398595,0.592,0.525,1
ECM/Adh-NPCs,severe_vs_mild,MRFAP1,down_in_severe,1.4593773446628608e-4,-0.8899365540784885,0.102,0.171,1
ECM/Adh-NPCs,severe_vs_mild,PELI1,down_in_severe,1.6216034689287055e-4,-1.1278635307995366,0.047,0.1,1
ECM/Adh-NPCs,severe_vs_mild,EMP1,down_in_severe,1.7193635506449875e-4,-0.394866299851647,0.555,0.625,1
ECM/Adh-NPCs,severe_vs_mild,NFATC1,up_in_severe,1.726313852978807e-4,0.7034450690962247,0.138,0.079,1
ECM/Adh-NPCs,severe_vs_mild,SLC2A1,up_in_severe,2.0037480195060926e-4,0.5096689678786648,0.121,0.067,1
ECM/Adh-NPCs,severe_vs_mild,EIF4A2,down_in_severe,2.1807593231783825e-4,-0.7029236764729494,0.229,0.304,1
ECM/Adh-NPCs,severe_vs_mild,SUB1,down_in_severe,2.3865201149587484e-4,-0.9656699577845904,0.082,0.144,1
ECM/Adh-NPCs,severe_vs_mild,CDK2AP1,down_in_severe,2.512987484255967e-4,-0.620006306378452,0.242,0.319,1
ECM/Adh-NPCs,severe_vs_mild,BTF3,down_in_severe,2.702474070428504e-4,-0.5596631965812118,0.214,0.29,1
ECM/Adh-NPCs,severe_vs_mild,COL11A2,down_in_severe,2.8910791466251574e-4,-0.844939216376335,0.134,0.203,1
ECM/Adh-NPCs,severe_vs_mild,RPN2,down_in_severe,3.199984763618259e-4,-0.7158475139501754,0.123,0.192,1
ECM/Adh-NPCs,severe_vs_mild,C1S,up_in_severe,3.443231139965858e-4,0.5085557772483198,0.196,0.13,1
ECM/Adh-NPCs,severe_vs_mild,GABARAPL2,down_in_severe,3.7311494851039313e-4,-1.0741463332233496,0.082,0.141,1
ECM/Adh-NPCs,severe_vs_mild,SOD2,up_in_severe,3.802305397686595e-4,0.20035281669095406,0.309,0.221,1
ECM/Adh-NPCs,severe_vs_mild,VEGFA,down_in_severe,3.8132798226830856e-4,-0.6165539264533018,0.236,0.309,1
ECM/Adh-NPCs,severe_vs_mild,YBX1,down_in_severe,4.602314217260042e-4,-0.5533217546834939,0.197,0.27,1
ECM/Adh-NPCs,severe_vs_mild,NFIX,up_in_severe,4.748159307471992e-4,0.5868248417921512,0.106,0.058,1
ECM/Adh-NPCs,severe_vs_mild,P4HB,up_in_severe,5.109964912460051e-4,0.936616606240775,0.106,0.06,1
ECM/Adh-NPCs,severe_vs_mild,SRSF7,down_in_severe,5.54473707261428e-4,-0.7203540295375194,0.076,0.135,1
ECM/Adh-NPCs,severe_vs_mild,PLA2G2A,up_in_severe,5.561186919185136e-4,1.2392908607927207,0.209,0.146,1
ECM/Adh-NPCs,severe_vs_mild,MMP3,down_in_severe,5.702314216730223e-4,-0.4217319739137029,0.166,0.24,1
ECM/Adh-NPCs,severe_vs_mild,TAGLN2,up_in_severe,6.344910013090146e-4,0.9215338278427608,0.114,0.066,1
ECM/Adh-NPCs,severe_vs_mild,TSC22D1,down_in_severe,7.010726330475234e-4,-0.6705865291017568,0.218,0.283,1
ECM/Adh-NPCs,severe_vs_mild,PKM,up_in_severe,7.3553323716756e-4,0.3703515041871288,0.261,0.184,1
ECM/Adh-NPCs,severe_vs_mild,COL5A1,up_in_severe,7.494935093830833e-4,0.5759515222798499,0.263,0.193,1
ECM/Adh-NPCs,severe_vs_mild,CNBP,down_in_severe,7.618734131445624e-4,-0.6921400694978589,0.088,0.145,1
ECM/Adh-NPCs,severe_vs_mild,RCN2,down_in_severe,7.848980337942402e-4,-1.1710033125026353,0.063,0.114,1
ECM/Adh-NPCs,severe_vs_mild,MT-CO1,up_in_severe,0.001001822144406408,0.19664255278473686,0.655,0.539,1
ECM/Adh-NPCs,severe_vs_mild,PLXDC2,up_in_severe,0.001024642020125765,0.4159206740548522,0.443,0.361,1
ECM/Adh-NPCs,severe_vs_mild,SCD,down_in_severe,0.0010394123868105658,-0.7637565030344617,0.097,0.154,1
ECM/Adh-NPCs,severe_vs_mild,COX7A2,down_in_severe,0.0010694851256625544,-1.2057643721858589,0.067,0.116,1
ECM/Adh-NPCs,severe_vs_mild,GFPT2,down_in_severe,0.0011279300999540729,-0.5650133271786593,0.276,0.347,1
ECM/Adh-NPCs,severe_vs_mild,NNMT,up_in_severe,0.0011537800689356528,0.9281503396551933,0.117,0.072,1
ECM/Adh-NPCs,severe_vs_mild,SEMA3C,up_in_severe,0.0012679336450700078,0.814604829956716,0.114,0.068,1
ECM/Adh-NPCs,severe_vs_mild,CAVIN1,up_in_severe,0.0012711066508259811,0.297582674274413,0.305,0.224,1
ECM/Adh-NPCs,severe_vs_mild,SDC4,up_in_severe,0.001274616694839136,0.6727169272783061,0.121,0.074,1
ECM/Adh-NPCs,severe_vs_mild,TXN,down_in_severe,0.0012761399745104707,-0.8206657965514825,0.115,0.174,1
ECM/Adh-NPCs,severe_vs_mild,VKORC1,up_in_severe,0.0013301254745475787,0.9092646504212588,0.114,0.069,1
ECM/Adh-NPCs,severe_vs_mild,LGALS3,down_in_severe,0.0014291573823174261,-0.6069435928353482,0.248,0.307,1
ECM/Adh-NPCs,severe_vs_mild,HSP90AB1,down_in_severe,0.0014299236172369103,-0.3319355298614406,0.579,0.608,1
ECM/Adh-NPCs,severe_vs_mild,SOX9,down_in_severe,0.0014976947772768602,-0.3843286772191119,0.48,0.528,1
ECM/Adh-NPCs,severe_vs_mild,CYCS,down_in_severe,0.0015679544839383767,-0.699801512913728,0.168,0.227,1
ECM/Adh-NPCs,severe_vs_mild,ATF3,down_in_severe,0.0016106929388725905,-1.140686175654957,0.067,0.114,1
ECM/Adh-NPCs,severe_vs_mild,TOP1,up_in_severe,0.0017418172502556269,0.4576096793074288,0.128,0.08,1
ECM/Adh-NPCs,severe_vs_mild,VAPA,up_in_severe,0.0017622150884555607,0.5829962829298928,0.142,0.091,1
ECM/Adh-NPCs,severe_vs_mild,SRSF3,down_in_severe,0.001771073632486429,-0.7227576539152798,0.115,0.172,1
ECM/Adh-NPCs,severe_vs_mild,HSPB8,down_in_severe,0.0017721480740259187,-0.5429266297635511,0.246,0.312,1
ECM/Adh-NPCs,severe_vs_mild,TMSB4X,up_in_severe,0.001787376325216414,0.4232227328982898,0.188,0.128,1
ECM/Adh-NPCs,severe_vs_mild,MYADM,up_in_severe,0.0017983094420350096,0.3062177701213269,0.391,0.303,1
ECM/Adh-NPCs,severe_vs_mild,KCNMA1,up_in_severe,0.001805465156140363,0.536827888112225,0.169,0.114,1
ECM/Adh-NPCs,severe_vs_mild,CD55,down_in_severe,0.001980382645504271,-0.38922560461944444,0.333,0.4,1
ECM/Adh-NPCs,severe_vs_mild,ATP6AP2,down_in_severe,0.0020602545275984633,-1.1492331888736318,0.067,0.113,1
ECM/Adh-NPCs,severe_vs_mild,P3H2,down_in_severe,0.0023269380795737983,-1.1429054040978195,0.063,0.107,1
ECM/Adh-NPCs,severe_vs_mild,PPP1R15A,up_in_severe,0.002392036943340337,0.6774327329152363,0.104,0.063,1
ECM/Adh-NPCs,severe_vs_mild,COL2A1,down_in_severe,0.0025702888916299843,-0.2004814191900568,0.549,0.601,1
ECM/Adh-NPCs,severe_vs_mild,INHBA,down_in_severe,0.0026793129133627887,-0.180790538151558,0.682,0.744,1
ECM/Adh-NPCs,severe_vs_mild,KDELR2,down_in_severe,0.0026923437798839303,-0.7480201601981877,0.115,0.169,1
ECM/Adh-NPCs,severe_vs_mild,PRKAR1A,up_in_severe,0.0027563062820927706,0.5652752796029459,0.151,0.101,1
ECM/Adh-NPCs,severe_vs_mild,SERP1,up_in_severe,0.002870362216698848,0.5584555522287897,0.14,0.091,1
ECM/Adh-NPCs,severe_vs_mild,HEXIM1,down_in_severe,0.0029458840545487485,-0.7181365499862038,0.123,0.176,1
ECM/Adh-NPCs,severe_vs_mild,FOXO1,up_in_severe,0.0029547009977322486,0.391572638150977,0.117,0.072,1
ECM/Adh-NPCs,severe_vs_mild,FAM43A,up_in_severe,0.003082371228160647,0.6488111247615291,0.143,0.095,1
ECM/Adh-NPCs,severe_vs_mild,RAN,down_in_severe,0.0034100001449606982,-0.5318041038146673,0.197,0.257,1
ECM/Adh-NPCs,severe_vs_mild,C2orf40,up_in_severe,0.00351062250867451,0.11035468633326317,0.415,0.495,1
ECM/Adh-NPCs,severe_vs_mild,RPS12,down_in_severe,0.0035973948535119524,-0.4041416570973233,0.443,0.48,1
ECM/Adh-NPCs,severe_vs_mild,EIF1,down_in_severe,0.0036190460007345833,-0.27016605421971907,0.562,0.58,1
ECM/Adh-NPCs,severe_vs_mild,MIDN,up_in_severe,0.003650441350882059,0.5653020194388104,0.128,0.083,1
ECM/Adh-NPCs,severe_vs_mild,TFRC,down_in_severe,0.0037406578821899184,-0.7568205195251625,0.069,0.114,1
ECM/Adh-NPCs,severe_vs_mild,TCF4,up_in_severe,0.004038614662894079,0.3547449115814174,0.136,0.089,1
ECM/Adh-NPCs,severe_vs_mild,GNAS,down_in_severe,0.004057945226764717,-0.4259086376708243,0.41,0.448,1
ECM/Adh-NPCs,severe_vs_mild,SEC31A,up_in_severe,0.004186908556373508,0.3793856230094319,0.214,0.157,1
ECM/Adh-NPCs,severe_vs_mild,COL9A2,up_in_severe,0.004351916694440583,0.7215748154279598,0.123,0.079,1
ECM/Adh-NPCs,severe_vs_mild,SEMA3A,down_in_severe,0.004549173722057533,-0.7895823178384362,0.095,0.141,1
ECM/Adh-NPCs,severe_vs_mild,HLA-B,up_in_severe,0.004681239111509562,0.3643364800823834,0.253,0.192,1
ECM/Adh-NPCs,severe_vs_mild,RPS8,down_in_severe,0.004709916426351997,-0.3081462420659964,0.566,0.607,1
ECM/Adh-NPCs,severe_vs_mild,PLK2,down_in_severe,0.0048515575556140065,-1.0221253540680417,0.067,0.108,1
ECM/Adh-NPCs,severe_vs_mild,HP1BP3,up_in_severe,0.004984283174985135,0.5607790928075522,0.101,0.062,1
ECM/Adh-NPCs,severe_vs_mild,TSPAN3,down_in_severe,0.005121877767868736,-0.8931970298129174,0.088,0.132,1
ECM/Adh-NPCs,severe_vs_mild,RPL13A,up_in_severe,0.005254786219317174,0.3505336032774182,0.14,0.094,1
ECM/Adh-NPCs,severe_vs_mild,CHAD,up_in_severe,0.005360145468643523,0.378716081514864,0.209,0.152,1
ECM/Adh-NPCs,severe_vs_mild,RPL39,up_in_severe,0.005438535031051961,0.4967817239180393,0.143,0.098,1
ECM/Adh-NPCs,severe_vs_mild,RPS29,up_in_severe,0.005478603890158088,0.17521480285528135,0.359,0.285,1
ECM/Adh-NPCs,severe_vs_mild,DAD1,down_in_severe,0.005480157999422645,-0.7970146025012708,0.086,0.13,1
ECM/Adh-NPCs,severe_vs_mild,RAB1A,down_in_severe,0.005497914872926227,-0.5181506597974059,0.231,0.289,1
ECM/Adh-NPCs,severe_vs_mild,DDOST,down_in_severe,0.005848669801495845,-1.008331075758832,0.071,0.112,1
