npc_subtype_final,comparison,gene,direction,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
Hom/Reg-like NPCs,severe_vs_mild,SOD3,up_in_severe,6.118873871378321e-13,1.6768963461037374,0.239,0.1,1.1244042626044802e-8
Hom/Reg-like NPCs,severe_vs_mild,INHBA,down_in_severe,8.172727637964069e-13,-0.6001308576622391,0.651,0.837,1.5018204307522774e-8
Hom/Reg-like NPCs,severe_vs_mild,GEM,down_in_severe,8.633023334314127e-13,-0.9114516387613847,0.526,0.711,1.586404367913564e-8
Hom/Reg-like NPCs,severe_vs_mild,EIF4A2,down_in_severe,1.5345297131053382e-12,-0.5277896179578883,0.725,0.858,2.8198518008023697e-8
Hom/Reg-like NPCs,severe_vs_mild,MAPK14,down_in_severe,2.6068589535013387e-12,-1.2062148978306695,0.193,0.394,4.79036401295406e-8
Hom/Reg-like NPCs,severe_vs_mild,BTF3,down_in_severe,3.254669359441663e-12,-0.4971424681565928,0.725,0.838,5.98078041491e-8
Hom/Reg-like NPCs,severe_vs_mild,RPL11,down_in_severe,3.5567618198770214e-12,-0.47778286232132006,0.774,0.896,6.535905520206014e-8
Hom/Reg-like NPCs,severe_vs_mild,TPI1,down_in_severe,4.050036454472141e-12,-0.6272328929869988,0.489,0.694,7.442346988738005e-8
Hom/Reg-like NPCs,severe_vs_mild,FTL,up_in_severe,4.87490239593339e-12,0.6428152452847682,0.709,0.576,8.958120642767197e-8
Hom/Reg-like NPCs,severe_vs_mild,ACAN,up_in_severe,5.151708237161327e-12,0.9868768895833586,0.841,0.767,9.466779056607654e-8
Hom/Reg-like NPCs,severe_vs_mild,IDI1,down_in_severe,7.532454779865688e-12,-0.8079214878193897,0.346,0.548,1.3841638903481188e-7
Hom/Reg-like NPCs,severe_vs_mild,CRIP2,up_in_severe,8.087396944778381e-12,2.59239634182377,0.101,0.025,1.4861400625724754e-7
Hom/Reg-like NPCs,severe_vs_mild,HSPD1,down_in_severe,1.3985573469439966e-11,-0.5548895563266343,0.554,0.741,2.569988980744288e-7
Hom/Reg-like NPCs,severe_vs_mild,CDC37,up_in_severe,1.7483643757580347e-11,2.039235840862742,0.11,0.03,3.2127943768929646e-7
Hom/Reg-like NPCs,severe_vs_mild,CTGF,down_in_severe,1.797190989093799e-11,-0.6777450145830031,0.914,0.938,3.3025181615587646e-7
Hom/Reg-like NPCs,severe_vs_mild,P4HA1,down_in_severe,1.843733318871975e-11,-0.6126526679631645,0.526,0.689,3.388044346759141e-7
Hom/Reg-like NPCs,severe_vs_mild,RPLP1,up_in_severe,2.1628050240644197e-11,0.8563769793198537,0.706,0.617,3.974370512220778e-7
Hom/Reg-like NPCs,severe_vs_mild,EPRS,down_in_severe,2.6903935488598093e-11,-1.624115520687297,0.122,0.298,4.943867185384785e-7
Hom/Reg-like NPCs,severe_vs_mild,SCX,up_in_severe,3.432020712355124e-11,1.4901037355040474,0.174,0.066,6.306681261023775e-7
Hom/Reg-like NPCs,severe_vs_mild,UAP1,down_in_severe,4.3849737485640774e-11,-0.6745502403091992,0.502,0.678,8.057827760361348e-7
Hom/Reg-like NPCs,severe_vs_mild,FKBP5,up_in_severe,4.971607270210028e-11,2.113808887735567,0.196,0.082,9.135825519737948e-7
Hom/Reg-like NPCs,severe_vs_mild,FGFBP2,down_in_severe,5.483073405293855e-11,-0.6232667888201631,0.896,0.929,1.0075695689567987e-6
Hom/Reg-like NPCs,severe_vs_mild,OAT,down_in_severe,1.0093614836116367e-10,-0.6571618241290504,0.52,0.681,1.8548026622847436e-6
Hom/Reg-like NPCs,severe_vs_mild,NNMT,up_in_severe,1.0627835104676448e-10,1.0395677631467888,0.492,0.347,1.952970978835344e-6
Hom/Reg-like NPCs,severe_vs_mild,PLOD2,down_in_severe,1.0975932795139927e-10,-0.4726337348327081,0.81,0.906,2.016937410434913e-6
Hom/Reg-like NPCs,severe_vs_mild,CD81,up_in_severe,1.1896736552599893e-10,1.1408988283480523,0.37,0.211,2.1861443089057564e-6
Hom/Reg-like NPCs,severe_vs_mild,RPS17,down_in_severe,1.4418786745880794e-10,-0.4751526461181448,0.826,0.909,2.649596252423055e-6
Hom/Reg-like NPCs,severe_vs_mild,RPS19,up_in_severe,1.44667494613451e-10,1.4839308423461486,0.517,0.376,2.6584098810167755e-6
Hom/Reg-like NPCs,severe_vs_mild,CAV1,down_in_severe,1.4866264941588398e-10,-0.9226673024300771,0.321,0.498,2.731824845666284e-6
Hom/Reg-like NPCs,severe_vs_mild,RCAN1,down_in_severe,1.5069043640918218e-10,-1.07909166479591,0.45,0.618,2.769087459455132e-6
Hom/Reg-like NPCs,severe_vs_mild,TMSB10,up_in_severe,1.828873449227578e-10,2.472363966671595,0.113,0.034,3.3607378503005973e-6
Hom/Reg-like NPCs,severe_vs_mild,ENO2,down_in_severe,1.9813957725700539e-10,-1.425213603816418,0.107,0.274,3.641012871674731e-6
Hom/Reg-like NPCs,severe_vs_mild,WSB1,down_in_severe,2.0195321611889546e-10,-0.5347216808006219,0.569,0.73,3.711092299400823e-6
Hom/Reg-like NPCs,severe_vs_mild,PPA1,down_in_severe,2.073179070066329e-10,-0.5058838288018732,0.174,0.354,3.8096738591538863e-6
Hom/Reg-like NPCs,severe_vs_mild,HLA-C,down_in_severe,2.2228427062053074e-10,-0.4697990891620898,0.679,0.824,4.084695756922873e-6
Hom/Reg-like NPCs,severe_vs_mild,RAB11B,up_in_severe,2.380124281785876e-10,2.0828300114102625,0.196,0.084,4.373716380209725e-6
Hom/Reg-like NPCs,severe_vs_mild,RPLP0,up_in_severe,2.6541114217891443e-10,0.8554883586104627,0.538,0.402,4.8771951486797315e-6
Hom/Reg-like NPCs,severe_vs_mild,PGAM1,down_in_severe,4.3589823377057036e-10,-1.409451359794156,0.138,0.301,8.010065943768e-6
Hom/Reg-like NPCs,severe_vs_mild,HMGCR,down_in_severe,4.4180443449887416e-10,-1.0234983625440857,0.266,0.44,8.118598288351311e-6
Hom/Reg-like NPCs,severe_vs_mild,TCF25,up_in_severe,4.4732593613445715e-10,1.5721764899283426,0.141,0.049,8.220061402406784e-6
Hom/Reg-like NPCs,severe_vs_mild,AP2M1,up_in_severe,4.5003458656828807e-10,1.4091918664551577,0.135,0.046,8.269835562778862e-6
Hom/Reg-like NPCs,severe_vs_mild,SUB1,down_in_severe,4.5079651738936395e-10,-0.45141180843828654,0.416,0.603,8.283836803546952e-6
Hom/Reg-like NPCs,severe_vs_mild,LITAF,down_in_severe,6.38066237510325e-10,-0.4784636632476449,0.48,0.666,1.1725105180489732e-5
Hom/Reg-like NPCs,severe_vs_mild,WIF1,down_in_severe,6.803260132713235e-10,-0.9252090231081402,0.284,0.459,1.2501670819873841e-5
Hom/Reg-like NPCs,severe_vs_mild,C4orf3,down_in_severe,7.533647911194934e-10,-0.7562422534121078,0.422,0.589,1.3843831401611811e-5
Hom/Reg-like NPCs,severe_vs_mild,DDIT4,up_in_severe,8.683879670982241e-10,1.6579474271989316,0.245,0.124,1.5957497283396966e-5
Hom/Reg-like NPCs,severe_vs_mild,PNPLA2,up_in_severe,8.754692024795828e-10,1.3622603357071683,0.232,0.111,1.6087622064764812e-5
Hom/Reg-like NPCs,severe_vs_mild,UQCRHL,down_in_severe,9.717280733221368e-10,-0.8853169958982677,0.239,0.415,1.7856475075367588e-5
Hom/Reg-like NPCs,severe_vs_mild,IFITM3,up_in_severe,1.0258445813314036e-9,0.7671256468652277,0.382,0.22,1.8850920026545874e-5
Hom/Reg-like NPCs,severe_vs_mild,FGFRL1,up_in_severe,1.114850285890233e-9,1.7733893025105814,0.187,0.082,2.048648885351892e-5
Hom/Reg-like NPCs,severe_vs_mild,LUM,down_in_severe,1.334558446728612e-9,-0.3042926608595513,0.933,0.978,2.4523846017084976e-5
Hom/Reg-like NPCs,severe_vs_mild,SKP1,down_in_severe,1.3371643489411107e-9,-0.5632276183669565,0.434,0.622,2.457173207614185e-5
Hom/Reg-like NPCs,severe_vs_mild,CHAD,up_in_severe,1.952078992721453e-9,1.029475253444005,0.502,0.366,3.5871403570249426e-5
Hom/Reg-like NPCs,severe_vs_mild,DEK,down_in_severe,2.2961113210162823e-9,-0.6848644665584176,0.407,0.588,4.21933416349952e-5
Hom/Reg-like NPCs,severe_vs_mild,GBP2,up_in_severe,2.3852547844477663e-9,1.560006743573316,0.162,0.066,4.3831441919012154e-5
Hom/Reg-like NPCs,severe_vs_mild,SUN2,up_in_severe,2.6607573426974467e-9,2.0908483925121586,0.177,0.078,4.889407692940828e-5
Hom/Reg-like NPCs,severe_vs_mild,OAZ1,up_in_severe,2.8767231491693673e-9,0.666015898033427,0.67,0.553,5.28626645891363e-5
Hom/Reg-like NPCs,severe_vs_mild,CD109,down_in_severe,3.180229746174479e-9,-0.6033242406632643,0.187,0.367,5.843990181570223e-5
Hom/Reg-like NPCs,severe_vs_mild,UBL5,up_in_severe,3.401779433041783e-9,1.099935328580628,0.294,0.161,6.25110988615758e-5
Hom/Reg-like NPCs,severe_vs_mild,SIVA1,up_in_severe,3.62975199456435e-9,2.0167933048570723,0.116,0.039,6.67003226521145e-5
Hom/Reg-like NPCs,severe_vs_mild,RPL36,up_in_severe,3.8742291416181275e-9,1.0013391795608255,0.477,0.321,7.119283470637472e-5
Hom/Reg-like NPCs,severe_vs_mild,TNFRSF11B,down_in_severe,4.409860267381369e-9,-0.707443130380371,0.401,0.574,8.103559227340003e-5
Hom/Reg-like NPCs,severe_vs_mild,PFDN5,down_in_severe,4.530951390398203e-9,-0.5292067325378116,0.544,0.718,8.326076274995738e-5
Hom/Reg-like NPCs,severe_vs_mild,PRELP,up_in_severe,4.6402973420872045e-9,0.47884766101996146,0.969,0.967,8.527010395819447e-5
Hom/Reg-like NPCs,severe_vs_mild,NPM1,down_in_severe,5.1210309842181904e-9,-0.34247380885633794,0.789,0.908,9.410406536599347e-5
Hom/Reg-like NPCs,severe_vs_mild,SNX3,down_in_severe,5.3187086055722676e-9,-0.5379691085642122,0.352,0.527,9.7736589335996e-5
Hom/Reg-like NPCs,severe_vs_mild,MSMO1,down_in_severe,5.7980089529051174e-09,-0.5010215980822079,0.199,0.379,1.0654421251858444e-4
Hom/Reg-like NPCs,severe_vs_mild,EIF3E,down_in_severe,8.006572183198014e-9,-0.3961304464627482,0.483,0.65,1.4712877043844671e-4
Hom/Reg-like NPCs,severe_vs_mild,STK26,down_in_severe,8.189783199869421e-9,-1.008725191262761,0.18,0.342,1.504954560808005e-4
Hom/Reg-like NPCs,severe_vs_mild,MRFAP1,down_in_severe,8.682367442596972e-9,-0.5118295640393209,0.459,0.632,1.5954718412516196e-4
Hom/Reg-like NPCs,severe_vs_mild,NDUFA2,up_in_severe,8.75331809771417e-9,1.774458603957002,0.11,0.037,1.608509733635956e-4
Hom/Reg-like NPCs,severe_vs_mild,FXYD6,up_in_severe,1.056422392348719e-8,0.7693772069310743,0.526,0.39,1.941281788180006e-4
Hom/Reg-like NPCs,severe_vs_mild,GSTP1,up_in_severe,1.0871685453445691e-8,0.9759509408874797,0.333,0.198,1.9977809189251802e-4
Hom/Reg-like NPCs,severe_vs_mild,RCN2,down_in_severe,1.2671162820321381e-8,-0.65191430232445,0.327,0.499,2.328452879862257e-4
Hom/Reg-like NPCs,severe_vs_mild,F13A1,down_in_severe,1.4550803377507749e-8,-0.5737031578056424,0.529,0.693,2.6738556286508237e-4
Hom/Reg-like NPCs,severe_vs_mild,FKBP10,up_in_severe,1.6440911849431867e-8,1.1452737411514664,0.291,0.164,3.0211819614516e-4
Hom/Reg-like NPCs,severe_vs_mild,SERF2,up_in_severe,1.7457250744861175e-8,0.882059088740516,0.547,0.423,3.2079443968756897e-4
Hom/Reg-like NPCs,severe_vs_mild,FBXO2,up_in_severe,1.8771985208478455e-8,1.126709435874676,0.217,0.106,3.449540001910001e-4
Hom/Reg-like NPCs,severe_vs_mild,WBP2,up_in_severe,1.951397015454765e-8,1.180705407871416,0.239,0.124,3.585887155599676e-4
Hom/Reg-like NPCs,severe_vs_mild,RPS25,down_in_severe,1.990496071204748e-8,-0.3711666166542198,0.734,0.859,3.657735580445845e-4
Hom/Reg-like NPCs,severe_vs_mild,TFRC,down_in_severe,2.034856748630383e-8,-0.9712254727696871,0.199,0.356,3.7392527612831915e-4
Hom/Reg-like NPCs,severe_vs_mild,PTGS2,down_in_severe,2.289912782022823e-8,-0.8510616645890963,0.306,0.476,4.2079437282451393e-4
Hom/Reg-like NPCs,severe_vs_mild,S100A1,up_in_severe,2.309585610042997e-8,1.0482200163932267,0.333,0.201,4.244094517015011e-4
Hom/Reg-like NPCs,severe_vs_mild,TM4SF1,down_in_severe,2.4286583563952998e-8,-0.9398407544313083,0.3,0.454,4.462902595712003e-4
Hom/Reg-like NPCs,severe_vs_mild,NACA,down_in_severe,2.5435641303183858e-8,-0.33316899304499925,0.749,0.867,4.6740534458730655e-4
Hom/Reg-like NPCs,severe_vs_mild,RPS11,up_in_severe,2.578278178194046e-8,0.8593742742310315,0.627,0.516,4.7378439802493787e-4
Hom/Reg-like NPCs,severe_vs_mild,GABARAPL2,down_in_severe,2.796575255165116e-8,-0.5019564647265204,0.456,0.612,5.138986688891417e-4
Hom/Reg-like NPCs,severe_vs_mild,MT-ND6,up_in_severe,2.8793197400011953e-8,0.708630615459295,0.713,0.712,5.291037954226196e-4
Hom/Reg-like NPCs,severe_vs_mild,HMGN1,down_in_severe,3.5499967892413644e-8,-0.814892580759344,0.196,0.35,6.523474099909931e-4
Hom/Reg-like NPCs,severe_vs_mild,RABGGTB,down_in_severe,3.927639421677407e-8,-0.849986948251087,0.174,0.327,7.217430201274402e-4
Hom/Reg-like NPCs,severe_vs_mild,RAN,down_in_severe,3.986970083753992e-8,-0.5134139698622038,0.612,0.753,7.326456225906335e-4
Hom/Reg-like NPCs,severe_vs_mild,LGALS1,up_in_severe,4.183204925439764e-8,1.3069985174270606,0.174,0.08,7.687057370988111e-4
Hom/Reg-like NPCs,severe_vs_mild,MYLK,down_in_severe,4.31702613914414e-8,-0.5087468588374742,0.162,0.32,7.932967233291273e-4
Hom/Reg-like NPCs,severe_vs_mild,RRBP1,up_in_severe,4.8381125561320825e-8,1.0241180500226807,0.19,0.089,8.890515633148315e-4
Hom/Reg-like NPCs,severe_vs_mild,SRSF2,down_in_severe,5.543287646284479e-8,-0.42142924059379405,0.599,0.736,0.001018634537881236
Hom/Reg-like NPCs,severe_vs_mild,SERTAD1,up_in_severe,6.323469973213689e-8,0.737893102714019,0.456,0.312,0.0011620008422777474
Hom/Reg-like NPCs,severe_vs_mild,SDC2,down_in_severe,6.52698539701734e-8,-0.32273224435284886,0.7,0.801,0.0011993988365559065
Hom/Reg-like NPCs,severe_vs_mild,PAM,down_in_severe,6.682716344291186e-8,-0.5834772683358826,0.416,0.553,0.0012280159554269483
Hom/Reg-like NPCs,severe_vs_mild,FGF7,down_in_severe,7.015027008210258e-8,-0.9765001439037528,0.064,0.188,0.001289081363028717
Hom/Reg-like NPCs,severe_vs_mild,SEC11A,down_in_severe,7.295464581333318e-8,-0.4411402371703186,0.502,0.65,0.0013406145714658104
Hom/Reg-like NPCs,severe_vs_mild,RYBP,down_in_severe,7.803504764377086e-8,-0.6018521781372668,0.486,0.632,0.0014339720355019334
Hom/Reg-like NPCs,severe_vs_mild,ZNF703,up_in_severe,7.852549746007937e-8,1.641710899942976,0.107,0.038,0.0014429845413264184
Hom/Reg-like NPCs,severe_vs_mild,LAMP1,up_in_severe,8.796130001234281e-8,0.826075416951113,0.456,0.321,0.0016163768490268114
Hom/Reg-like NPCs,severe_vs_mild,EFEMP2,up_in_severe,8.921958015854869e-8,2.145647846434723,0.113,0.042,0.0016394990049934906
Hom/Reg-like NPCs,severe_vs_mild,H2AFX,up_in_severe,9.077586145810111e-8,1.1327180192423896,0.217,0.111,0.001668097230154066
Hom/Reg-like NPCs,severe_vs_mild,PLAUR,up_in_severe,9.111647169538628e-8,0.9367307003179386,0.428,0.29,0.0016743562838744182
Hom/Reg-like NPCs,severe_vs_mild,HSP90B1,down_in_severe,1.2742249164003328e-7,-0.32503615020917076,0.795,0.876,0.0023415157063772516
Hom/Reg-like NPCs,severe_vs_mild,DUSP1,down_in_severe,1.2989716839058152e-7,-0.5611046015131453,0.639,0.764,0.002386990366345326
Hom/Reg-like NPCs,severe_vs_mild,HMGB2,down_in_severe,1.4713726157833223e-7,-0.7984151940299364,0.333,0.46,0.002703794318763433
Hom/Reg-like NPCs,severe_vs_mild,CRLF1,up_in_severe,1.4791970402986072e-7,1.3641431448342023,0.138,0.058,0.0027181724812527204
Hom/Reg-like NPCs,severe_vs_mild,BTG2,down_in_severe,1.5724262563154193e-7,-0.4134979075486367,0.596,0.767,0.0028894904886052146
Hom/Reg-like NPCs,severe_vs_mild,RBMX,down_in_severe,1.5874966988261572e-7,-0.4844327833334139,0.443,0.598,0.0029171839337629466
Hom/Reg-like NPCs,severe_vs_mild,EMP1,down_in_severe,1.8379724971593585e-7,-0.41318804911874896,0.881,0.953,0.003377458260780037
Hom/Reg-like NPCs,severe_vs_mild,ATN1,up_in_severe,1.999561463115756e-7,1.3625282252709496,0.171,0.081,0.003674394144621513
Hom/Reg-like NPCs,severe_vs_mild,CYB5R3,up_in_severe,2.025764189999507e-7,0.8980533939579558,0.349,0.219,0.003722544275543094
Hom/Reg-like NPCs,severe_vs_mild,OSTC,down_in_severe,2.103410798246196e-7,-0.6576770739403008,0.3,0.455,0.0038652276828572097
Hom/Reg-like NPCs,severe_vs_mild,TSPYL2,up_in_severe,2.487096211536584e-7,1.3115752796481768,0.165,0.079,0.004570287998319627
Hom/Reg-like NPCs,severe_vs_mild,HSPA1A,down_in_severe,2.673027308997291e-7,-0.2603345079359052,0.792,0.912,0.004911954983013422
Hom/Reg-like NPCs,severe_vs_mild,MYLIP,down_in_severe,2.7061960087264045e-7,-0.8874468548433045,0.248,0.386,0.004972905785635641
Hom/Reg-like NPCs,severe_vs_mild,NUCB2,down_in_severe,2.7132051622550255e-7,-0.5637178156744831,0.419,0.575,0.004985785806159835
Hom/Reg-like NPCs,severe_vs_mild,TMX3,down_in_severe,2.83208522649178e-7,-1.1682718615506114,0.107,0.236,0.005204239812201295
Hom/Reg-like NPCs,severe_vs_mild,SPCS1,down_in_severe,2.860225107829605e-7,-0.7080861497131127,0.355,0.492,0.0052559496581476815
Hom/Reg-like NPCs,severe_vs_mild,SGK1,down_in_severe,3.060973689810038e-7,-0.8134697204114019,0.364,0.521,0.005624845252394926
Hom/Reg-like NPCs,severe_vs_mild,TMEM45A,down_in_severe,3.069350058975684e-7,-0.43315517303700224,0.33,0.488,0.005640237668373718
Hom/Reg-like NPCs,severe_vs_mild,ARL6IP5,down_in_severe,3.2942124410746673e-7,-0.6475141885197933,0.416,0.556,0.0060534447817188084
Hom/Reg-like NPCs,severe_vs_mild,RPS20,down_in_severe,3.4441321015023754e-7,-0.2738848384825525,0.924,0.975,0.006328937149720765
Hom/Reg-like NPCs,severe_vs_mild,CDH19,down_in_severe,3.5664860553024445e-7,-0.8890215631666294,0.205,0.346,0.006553774775223772
Hom/Reg-like NPCs,severe_vs_mild,PRNP,down_in_severe,3.878884286475902e-7,-0.511035475776197,0.416,0.56,0.007127837764828117
Hom/Reg-like NPCs,severe_vs_mild,GBE1,down_in_severe,4.013170588996348e-7,-1.0644981661259727,0.156,0.286,0.00737460227433969
Hom/Reg-like NPCs,severe_vs_mild,ZFAND3,up_in_severe,4.2196204769865026e-7,1.9411513618046263,0.101,0.038,0.007753974588510397
Hom/Reg-like NPCs,severe_vs_mild,CILP,up_in_severe,4.5327051859363066e-7,0.861921021570049,0.554,0.444,0.008329299049676556
Hom/Reg-like NPCs,severe_vs_mild,TIMP1,up_in_severe,5.144296891146488e-7,1.1639537298728642,0.18,0.088,0.009453159967170785
Hom/Reg-like NPCs,severe_vs_mild,EIF5,down_in_severe,5.436562802142742e-7,-0.34805500926117805,0.713,0.814,0.009990227805217503
Hom/Reg-like NPCs,severe_vs_mild,ITGA11,up_in_severe,5.944500164926323e-7,1.2934776946967768,0.135,0.058,0.010923613503068611
Hom/Reg-like NPCs,severe_vs_mild,OGN,down_in_severe,5.950153163052561e-7,-0.40646116407498045,0.838,0.903,0.010934001452425386
Hom/Reg-like NPCs,severe_vs_mild,ZC3H12A,up_in_severe,6.921086338790011e-7,1.1589736641332544,0.226,0.126,0.012718188256160525
Hom/Reg-like NPCs,severe_vs_mild,MATR3,down_in_severe,7.474321055297022e-7,-0.4700527547031963,0.45,0.582,0.013734812371213809
Hom/Reg-like NPCs,severe_vs_mild,RPL39,up_in_severe,7.741514229515654e-7,0.6707180192063364,0.657,0.599,0.014225806548157966
Hom/Reg-like NPCs,severe_vs_mild,HSPA9,down_in_severe,7.897592119354226e-7,-0.40387600564471415,0.398,0.549,0.014512615278525326
Hom/Reg-like NPCs,severe_vs_mild,NGEF,up_in_severe,8.699525042960129e-7,1.0805077538178016,0.232,0.131,0.015986247218943532
Hom/Reg-like NPCs,severe_vs_mild,DARS,down_in_severe,8.770888293797481e-7,-0.676939164026491,0.193,0.333,0.01611738432868225
Hom/Reg-like NPCs,severe_vs_mild,PAX1,down_in_severe,8.821448853452131e-7,-0.6871155375482797,0.309,0.447,0.016210294413103635
Hom/Reg-like NPCs,severe_vs_mild,MMADHC,down_in_severe,8.933066282431658e-7,-0.5410797531365831,0.321,0.478,0.016415402600596415
Hom/Reg-like NPCs,severe_vs_mild,MAPKAPK2,up_in_severe,9.09004286137995e-7,1.0555742844993115,0.257,0.155,0.016703862762071794
Hom/Reg-like NPCs,severe_vs_mild,FOXF2,down_in_severe,1.034231217272667e-6,-2.0772629604781128,0.037,0.13,0.019005032848602527
Hom/Reg-like NPCs,severe_vs_mild,IL1R1,up_in_severe,1.075597412733338e-6,1.551343798502976,0.183,0.097,0.01976517805638782
Hom/Reg-like NPCs,severe_vs_mild,RPL6,down_in_severe,1.2088926542088233e-6,-0.37054664885423616,0.523,0.674,0.022214611413741335
Hom/Reg-like NPCs,severe_vs_mild,MELTF,up_in_severe,1.3295370809937668e-6,0.9553307346744104,0.398,0.285,0.02443157340034146
Hom/Reg-like NPCs,severe_vs_mild,MAFF,down_in_severe,1.3529475362900265e-6,-0.5044260377060934,0.382,0.523,0.024861763926865527
Hom/Reg-like NPCs,severe_vs_mild,FDFT1,down_in_severe,1.3619491033570246e-6,-1.057525289356375,0.122,0.244,0.025027176723288684
Hom/Reg-like NPCs,severe_vs_mild,ANP32B,down_in_severe,1.4176794777882372e-6,-0.5780199848935887,0.462,0.585,0.026051278083836647
Hom/Reg-like NPCs,severe_vs_mild,RNH1,up_in_severe,1.4266126280712834e-6,1.6997042191067286,0.101,0.039,0.026215433653437904
Hom/Reg-like NPCs,severe_vs_mild,TRIB1,down_in_severe,1.4445100294712181e-6,-0.321988108465995,0.612,0.744,0.026544316301563106
Hom/Reg-like NPCs,severe_vs_mild,TPD52L1,up_in_severe,1.4534832077464663e-6,1.5242494555922386,0.159,0.079,0.026709207425549063
Hom/Reg-like NPCs,severe_vs_mild,NSA2,down_in_severe,1.4591428059046283e-6,-0.5664702493524671,0.346,0.48,0.02681320820130345
Hom/Reg-like NPCs,severe_vs_mild,PRDX4,down_in_severe,1.4875497830422547e-6,-0.4142391825183869,0.563,0.699,0.02733521481318447
Hom/Reg-like NPCs,severe_vs_mild,ALKBH5,up_in_severe,1.5720660358295725e-6,1.6470768209528155,0.116,0.049,0.028888285474404224
Hom/Reg-like NPCs,severe_vs_mild,PDLIM7,up_in_severe,1.6299020706334218e-6,1.2552946476866218,0.135,0.062,0.02995108044995976
Hom/Reg-like NPCs,severe_vs_mild,TNFRSF12A,up_in_severe,1.7166060477780949e-6,0.7938400382404829,0.477,0.362,0.03154435273397027
Hom/Reg-like NPCs,severe_vs_mild,TMEM243,down_in_severe,1.7422922096529026e-6,-1.1397052219121808,0.064,0.169,0.032016361644581735
Hom/Reg-like NPCs,severe_vs_mild,AC013394.1,down_in_severe,1.7458526537019343e-6,-1.134891499396409,0.107,0.221,0.032081788364426746
Hom/Reg-like NPCs,severe_vs_mild,GLS,down_in_severe,1.8028433358568165e-6,-0.26014891239239235,0.462,0.61,0.03312904913970486
Hom/Reg-like NPCs,severe_vs_mild,SLC16A1,down_in_severe,1.9742861799625223e-6,-0.6929823377275949,0.318,0.45,0.03627948284299131
Hom/Reg-like NPCs,severe_vs_mild,RSRP1,down_in_severe,2.0005776888274787e-6,-0.916669406901746,0.165,0.289,0.036762615609893745
Hom/Reg-like NPCs,severe_vs_mild,COMMD6,down_in_severe,2.0475792842019148e-6,-0.3646837153447504,0.575,0.704,0.03762631692649439
Hom/Reg-like NPCs,severe_vs_mild,HSPA2,down_in_severe,2.089571901723644e-6,-0.5269664333839934,0.315,0.451,0.03839797326607368
Hom/Reg-like NPCs,severe_vs_mild,RDH11,down_in_severe,2.1216623101889945e-6,-1.104367447845036,0.211,0.329,0.03898766661203296
Hom/Reg-like NPCs,severe_vs_mild,HMGCS1,down_in_severe,2.3719489897049125e-6,-0.6199355554361627,0.41,0.538,0.04358693463481747
Hom/Reg-like NPCs,severe_vs_mild,INSIG2,down_in_severe,2.4094228900972466e-6,-1.2396185509393667,0.119,0.233,0.044275555028427005
Hom/Reg-like NPCs,severe_vs_mild,S100A11,up_in_severe,2.460140320562066e-6,0.7703644223922844,0.416,0.297,0.04520753853064853
Hom/Reg-like NPCs,severe_vs_mild,FUS,up_in_severe,2.7151356913119966e-6,0.7349951865686623,0.422,0.318,0.049893333463549246
